Seconds,top,bot,mid,midVoltage,gain,offset,offsetVoltage,diffAmpMultiplier,,sensor1,sensor2,sensor1_est,sensor2_est,,sensor2Previous,sensor2RawDelta,sensor2DeltaStep,sensor2DeltaPerStep
50.964,73,69,156,0.171223888,192,147,1.647649907,77.80435686,,1.7130265,2.400271375,1.712265517,2.341063549,,2.344132375,0.056139,1,0.056139
51.574,73,69,157,0.171261481,192,147,1.647649907,77.80435686,,1.712771,2.458860875,1.71151248,2.360942562,,2.400271375,0.0585895,1,0.0585895
52.235,73,69,158,0.171299073,192,147,1.647649907,77.80435686,,1.712163,2.514433625,1.710798218,2.408247611,,2.458860875,0.05557275,1,0.05557275
52.898,73,69,159,0.171336665,192,147,1.647649907,77.80435686,,1.7107615,2.573539375,1.710038546,2.517290418,,2.514433625,0.05910575,1,0.05910575
53.558,73,69,160,0.171374258,192,147,1.647649907,77.80435686,,1.709868375,2.638281,1.709206438,2.586779434,,2.573539375,0.064741625,1,0.064741625
54.219,73,69,161,0.17141185,192,147,1.647649907,77.80435686,,1.709618375,2.692012375,1.708515842,2.606230523,,2.638281,0.053731375,1,0.053731375
59.593,73,69,115,0.169682601,128,147,1.647649907,52.47838389,,1.7437025,0.554705,1.743220291,0.529399463,,,,115,
60.203,73,69,116,0.169720193,128,147,1.647649907,52.47838389,,1.74254,0.593434875,1.742482275,0.590405584,,0.554705,0.038729875,1,0.038729875
60.81,73,69,117,0.169757785,128,147,1.647649907,52.47838389,,1.74201175,0.633054,1.741727315,0.61812729,,0.593434875,0.039619125,1,0.039619125
61.47,73,69,118,0.169795378,128,147,1.647649907,52.47838389,,1.74179325,0.6703775,1.741016098,0.629593817,,0.633054,0.0373235,1,0.0373235
62.129,73,69,119,0.16983297,128,147,1.647649907,52.47838389,,1.7410725,0.70903725,1.740279418,0.667417613,,0.6703775,0.03865975,1,0.03865975
62.802,73,69,120,0.169870563,128,147,1.647649907,52.47838389,,1.739511375,0.753301,1.739435952,0.74934293,,0.70903725,0.04426375,1,0.04426375
63.466,73,69,121,0.169908155,128,147,1.647649907,52.47838389,,1.738847125,0.794153,1.738657498,0.784201696,,0.753301,0.040852,1,0.040852
64.076,73,69,122,0.169945747,128,147,1.647649907,52.47838389,,1.7385865,0.83293075,1.73791857,0.797878875,,0.794153,0.03877775,1,0.03877775
64.737,73,69,123,0.16998334,128,147,1.647649907,52.47838389,,1.737751875,0.871935625,1.737175314,0.841678646,,0.83293075,0.039004875,1,0.039004875
65.408,73,69,124,0.170020932,128,147,1.647649907,52.47838389,,1.736358375,0.912330125,1.736405578,0.914807274,,0.871935625,0.0403945,1,0.0403945
66.029,73,69,125,0.170058524,128,147,1.647649907,52.47838389,,1.735597875,0.954682875,1.735598527,0.954717085,,0.912330125,0.04235275,1,0.04235275
66.642,73,69,126,0.170096117,128,147,1.647649907,52.47838389,,1.7354725,0.990841625,1.734909505,0.961296562,,0.954682875,0.03615875,1,0.03615875
67.305,73,69,127,0.170133709,128,147,1.647649907,52.47838389,,1.73519525,1.02880425,1.73418611,0.975846194,,0.990841625,0.037962625,1,0.037962625
67.968,73,69,128,0.170171302,128,147,1.647649907,52.47838389,,1.73388625,1.071595875,1.733370695,1.044540399,,1.02880425,0.042791625,1,0.042791625
68.638,73,69,129,0.170208894,128,147,1.647649907,52.47838389,,1.732725875,1.110511125,1.732629147,1.105435003,,1.071595875,0.03891525,1,0.03891525
69.251,73,69,130,0.170246486,128,147,1.647649907,52.47838389,,1.73230775,1.149251,1.731890941,1.127377528,,1.110511125,0.038739875,1,0.038739875
69.911,73,69,131,0.170284079,128,147,1.647649907,52.47838389,,1.732137,1.188157875,1.731149552,1.136338212,,1.149251,0.038906875,1,0.038906875
70.573,73,69,132,0.170321671,128,147,1.647649907,52.47838389,,1.731402625,1.228770875,1.730375653,1.174877025,,1.188157875,0.040613,1,0.040613
71.234,73,69,133,0.170359264,128,147,1.647649907,52.47838389,,1.730173625,1.267488375,1.729637873,1.239372959,,1.228770875,0.0387175,1,0.0387175
71.895,73,69,134,0.170396856,128,147,1.647649907,52.47838389,,1.72933075,1.302426875,1.728972103,1.283605677,,1.267488375,0.0349385,1,0.0349385
72.506,73,69,135,0.170434448,128,147,1.647649907,52.47838389,,1.728989375,1.345510875,1.728151118,1.301520485,,1.302426875,0.043084,1,0.043084
73.167,73,69,136,0.170472041,128,147,1.647649907,52.47838389,,1.72849725,1.3891375,1.727319792,1.32734641,,1.345510875,0.043626625,1,0.043626625
73.775,73,69,137,0.170509633,128,147,1.647649907,52.47838389,,1.727124,1.429686125,1.726547119,1.39941235,,1.3891375,0.040548625,1,0.040548625
74.389,73,69,138,0.170547225,128,147,1.647649907,52.47838389,,1.726119125,1.46737575,1.725828926,1.452146566,,1.429686125,0.037689625,1,0.037689625
75.049,73,69,139,0.170584818,128,147,1.647649907,52.47838389,,1.725793125,1.50609575,1.725091098,1.469254519,,1.46737575,0.03872,1,0.03872
75.709,73,69,140,0.17062241,128,147,1.647649907,52.47838389,,1.725406875,1.545006875,1.724349629,1.489524295,,1.50609575,0.038911125,1,0.038911125
76.374,73,69,141,0.170660003,128,147,1.647649907,52.47838389,,1.72440425,1.584032375,1.72360598,1.542140435,,1.545006875,0.0390255,1,0.0390255
77.04,73,69,142,0.170697595,128,147,1.647649907,52.47838389,,1.723021375,1.623513875,1.722853641,1.61471148,,1.584032375,0.0394815,1,0.0394815
77.651,73,69,143,0.170735187,128,147,1.647649907,52.47838389,,1.722621625,1.6660825,1.722042476,1.635689714,,1.623513875,0.042568625,1,0.042568625
78.312,73,69,144,0.17077278,128,147,1.647649907,52.47838389,,1.722369125,1.708702625,1.72123033,1.648940506,,1.6660825,0.042620125,1,0.042620125
78.976,73,69,145,0.170810372,128,147,1.647649907,52.47838389,,1.7214145,1.7481745,1.720478175,1.699037683,,1.708702625,0.039471875,1,0.039471875
79.585,73,69,146,0.170847964,128,147,1.647649907,52.47838389,,1.720161625,1.786698625,1.71974408,1.764786538,,1.7481745,0.038524125,1,0.038524125
80.246,73,69,147,0.170885557,128,147,1.647649907,52.47838389,,1.719483375,1.826273625,1.71898996,1.800380002,,1.786698625,0.039575,1,0.039575
80.907,73,69,148,0.170923149,128,147,1.647649907,52.47838389,,1.719347625,1.863535625,1.718279915,1.807503943,,1.826273625,0.037262,1,0.037262
81.516,73,69,149,0.170960742,128,147,1.647649907,52.47838389,,1.71892725,1.9025075,1.717537288,1.829564543,,1.863535625,0.038971875,1,0.038971875
82.179,73,69,150,0.170998334,128,147,1.647649907,52.47838389,,1.717878375,1.939977375,1.716823282,1.884607808,,1.9025075,0.037469875,1,0.037469875
82.791,73,69,151,0.171035926,128,147,1.647649907,52.47838389,,1.716560625,1.980377625,1.716053437,1.953761199,,1.939977375,0.04040025,1,0.04040025
83.455,73,69,152,0.171073519,128,147,1.647649907,52.47838389,,1.716183625,2.0244295,1.715214008,1.973545549,,1.980377625,0.044051875,1,0.044051875
84.115,73,69,153,0.171111111,128,147,1.647649907,52.47838389,,1.715944125,2.060409,1.714528402,1.986114122,,2.0244295,0.0359795,1,0.0359795
84.725,73,69,154,0.171148703,128,147,1.647649907,52.47838389,,1.715045125,2.09871725,1.71379842,2.033292189,,2.060409,0.03830825,1,0.03830825
85.337,73,69,155,0.171186296,128,147,1.647649907,52.47838389,,1.7137145,2.136548875,1.713077521,2.103121239,,2.09871725,0.037831625,1,0.037831625
86,73,69,156,0.171223888,128,147,1.647649907,52.47838389,,1.713101,2.17455175,1.712353358,2.135316727,,2.136548875,0.038002875,1,0.038002875
86.661,73,69,157,0.171261481,128,147,1.647649907,52.47838389,,1.712814625,2.2141335,1.71159911,2.150345225,,2.17455175,0.03958175,1,0.03958175
87.323,73,69,158,0.171299073,128,147,1.647649907,52.47838389,,1.7122155,2.2508185,1.71090006,2.181786336,,2.2141335,0.036685,1,0.036685
87.984,73,69,159,0.171336665,128,147,1.647649907,52.47838389,,1.710980875,2.29066675,1.710140733,2.246577461,,2.2508185,0.03984825,1,0.03984825
88.609,73,69,160,0.171374258,128,147,1.647649907,52.47838389,,1.709926625,2.33533825,1.709289497,2.301902797,,2.29066675,0.0446715,1,0.0446715
89.272,73,69,161,0.17141185,128,147,1.647649907,52.47838389,,1.70969225,2.372827875,1.708575115,2.314202419,,2.33533825,0.037489625,1,0.037489625
89.96,73,69,162,0.171449443,128,147,1.647649907,52.47838389,,1.7093305,2.411429625,1.70783954,2.333186474,,2.372827875,0.03860175,1,0.03860175
90.622,73,69,163,0.171487035,128,147,1.647649907,52.47838389,,1.70840675,2.44860675,1.707131113,2.381663381,,2.411429625,0.037177125,1,0.037177125
91.284,73,69,164,0.171524627,128,147,1.647649907,52.47838389,,1.70718975,2.486776875,1.706403764,2.445529574,,2.44860675,0.038170125,1,0.038170125
91.894,73,69,165,0.17156222,128,147,1.647649907,52.47838389,,1.706604875,2.523837875,1.705697549,2.476222869,,2.486776875,0.037061,1,0.037061
92.554,73,69,166,0.171599812,128,147,1.647649907,52.47838389,,1.70642575,2.561762375,1.70497488,2.485623059,,2.523837875,0.0379245,1,0.0379245
93.163,73,69,167,0.171637404,128,147,1.647649907,52.47838389,,1.705888375,2.599961125,1.704246985,2.513823631,,2.561762375,0.03819875,1,0.03819875
93.775,73,69,168,0.171674997,128,147,1.647649907,52.47838389,,1.7046735,2.64208675,1.703444262,2.577578308,,2.599961125,0.042125625,1,0.042125625
94.439,73,69,169,0.171712589,128,147,1.647649907,52.47838389,,1.703736875,2.67997175,1.702722345,2.626730874,,2.64208675,0.037885,1,0.037885
95.051,73,69,170,0.171750182,128,147,1.647649907,52.47838389,,1.70332125,2.7182405,1.701993117,2.648542202,,2.67997175,0.03826875,1,0.03826875
100.523,73,69,106,0.169344269,96,147,1.647649907,39.8153974,,1.750401375,0.556502125,1.7502434,0.550212275,,,,106,
101.135,73,69,108,0.169419454,96,147,1.647649907,39.8153974,,1.748519125,0.61782575,1.748703201,0.625154807,,0.556502125,0.061323625,2,0.030661812
101.796,73,69,110,0.169494639,96,147,1.647649907,39.8153974,,1.74779925,0.678354125,1.747182976,0.653816916,,0.61782575,0.060528375,2,0.030264188
102.409,73,69,112,0.169569824,96,147,1.647649907,39.8153974,,1.745410375,0.743567,1.745545095,0.748930923,,0.678354125,0.065212875,2,0.032606437
103.072,73,69,114,0.169645008,96,147,1.647649907,39.8153974,,1.744861375,0.80274575,1.744058767,0.770789577,,0.743567,0.05917875,2,0.029589375
103.731,73,69,116,0.169720193,96,147,1.647649907,39.8153974,,1.742459,0.86372525,1.742527211,0.866441092,,0.80274575,0.0609795,2,0.03048975
104.341,73,69,118,0.169795378,96,147,1.647649907,39.8153974,,1.74180425,0.92246875,1.741051814,0.892510223,,0.86372525,0.0587435,2,0.02937175
104.953,73,69,120,0.169870563,96,147,1.647649907,39.8153974,,1.7395155,0.986735375,1.739437699,0.983637714,,0.92246875,0.064266625,2,0.032133313
105.615,73,69,122,0.169945747,96,147,1.647649907,39.8153974,,1.738593125,1.046347125,1.737940496,1.020362441,,0.986735375,0.05961175,2,0.029805875
106.276,73,69,124,0.170020932,96,147,1.647649907,39.8153974,,1.736494125,1.1051005,1.736464851,1.103934961,,1.046347125,0.058753375,2,0.029376687
106.937,73,69,126,0.170096117,96,147,1.647649907,39.8153974,,1.735502625,1.163834,1.734989706,1.143411927,,1.1051005,0.0587335,2,0.02936675
107.602,73,69,128,0.170171302,96,147,1.647649907,39.8153974,,1.733847,1.227710125,1.733385399,1.209331294,,1.163834,0.063876125,2,0.031938063
108.262,73,69,130,0.170246486,96,147,1.647649907,39.8153974,,1.73236425,1.287811125,1.731875908,1.268367575,,1.227710125,0.060101,2,0.0300505
108.925,73,69,132,0.170321671,96,147,1.647649907,39.8153974,,1.731353875,1.347860625,1.73036771,1.308596057,,1.287811125,0.0600495,2,0.03002475
109.587,73,69,134,0.170396856,96,147,1.647649907,39.8153974,,1.72926675,1.40563925,1.728916547,1.391695768,,1.347860625,0.057778625,2,0.028889312
110.196,73,69,136,0.170472041,96,147,1.647649907,39.8153974,,1.72860075,1.468317875,1.727342316,1.418212823,,1.40563925,0.062678625,2,0.031339313
110.856,73,69,138,0.170547225,96,147,1.647649907,39.8153974,,1.72622475,1.526961875,1.725869418,1.512814207,,1.468317875,0.058644,2,0.029322
111.518,73,69,140,0.17062241,96,147,1.647649907,39.8153974,,1.725504625,1.585057375,1.724410297,1.54148627,,1.526961875,0.0580955,2,0.02904775
112.178,73,69,142,0.170697595,96,147,1.647649907,39.8153974,,1.723074875,1.645215875,1.722899361,1.638227732,,1.585057375,0.0601585,2,0.03007925
112.841,73,69,144,0.17077278,96,147,1.647649907,39.8153974,,1.722413,1.710314375,1.721264353,1.664580548,,1.645215875,0.0650985,2,0.03254925
113.504,73,69,146,0.170847964,96,147,1.647649907,39.8153974,,1.720403875,1.76772275,1.71982249,1.744574659,,1.710314375,0.057408375,2,0.028704188
114.167,73,69,148,0.170923149,96,147,1.647649907,39.8153974,,1.719346625,1.826220625,1.718353262,1.786669487,,1.76772275,0.058497875,2,0.029248938
114.827,73,69,150,0.170998334,96,147,1.647649907,39.8153974,,1.71819375,1.88530925,1.716869197,1.832571664,,1.826220625,0.059088625,2,0.029544313
115.489,73,69,152,0.171073519,96,147,1.647649907,39.8153974,,1.716218,1.948209125,1.71528941,1.911236935,,1.88530925,0.062899875,2,0.031449938
116.152,73,69,154,0.171148703,96,147,1.647649907,39.8153974,,1.715194875,2.007444375,1.713801662,1.951973064,,1.948209125,0.05923525,2,0.029617625
116.815,73,69,156,0.171223888,96,147,1.647649907,39.8153974,,1.713144625,2.063702125,1.712388698,2.033604582,,2.007444375,0.05625775,2,0.028128875
117.477,73,69,158,0.171299073,96,147,1.647649907,39.8153974,,1.712339,2.122652,1.710908118,2.065680862,,2.063702125,0.058949875,2,0.029474938
118.151,73,69,160,0.171374258,96,147,1.647649907,39.8153974,,1.709869,2.18646225,1.709305465,2.164024893,,2.122652,0.06381025,2,0.031905125
118.812,73,69,162,0.171449443,96,147,1.647649907,39.8153974,,1.709412625,2.24301125,1.707885186,2.182195645,,2.18646225,0.056549,2,0.0282745
119.422,73,69,164,0.171524627,96,147,1.647649907,39.8153974,,1.707119875,2.3021885,1.706398895,2.273482398,,2.24301125,0.05917725,2,0.029588625
120.091,73,69,166,0.171599812,96,147,1.647649907,39.8153974,,1.706423875,2.35976375,1.70495284,2.301193914,,2.3021885,0.05757525,2,0.028787625
120.761,73,69,168,0.171674997,96,147,1.647649907,39.8153974,,1.70483775,2.418671375,1.703473321,2.364346111,,2.35976375,0.058907625,2,0.029453813
121.422,73,69,170,0.171750182,96,147,1.647649907,39.8153974,,1.703268625,2.478677875,1.701966204,2.426821447,,2.418671375,0.0600065,2,0.03000325
122.034,73,69,172,0.171825366,96,147,1.647649907,39.8153974,,1.702151625,2.53728125,1.700494326,2.471295246,,2.478677875,0.058603375,2,0.029301688
122.644,73,69,174,0.171900551,96,147,1.647649907,39.8153974,,1.700125875,2.595208,1.699039443,2.551951287,,2.53728125,0.05792675,2,0.028963375
123.304,73,69,176,0.171975736,96,147,1.647649907,39.8153974,,1.69889975,2.65601025,1.697512339,2.600769941,,2.595208,0.06080225,2,0.030401125
123.919,73,69,178,0.172050921,96,147,1.647649907,39.8153974,,1.69707375,2.712491125,1.696093771,2.673472857,,2.65601025,0.056480875,2,0.028240437
129.493,73,69,88,0.168667606,64,147,1.647649907,27.15241091,,1.764076125,0.553410125,1.763997261,0.55126879,,,,88,
130.104,73,69,91,0.168780384,64,147,1.647649907,27.15241091,,1.761395125,0.615308375,1.761717602,0.624064403,,0.553410125,0.06189825,3,0.02063275
130.763,73,69,94,0.168893161,64,147,1.647649907,27.15241091,,1.75904875,0.677153875,1.759439885,0.687774142,,0.615308375,0.0618455,3,0.020615167
131.423,73,69,97,0.169005938,64,147,1.647649907,27.15241091,,1.757554125,0.742050375,1.757049803,0.728356814,,0.677153875,0.0648965,3,0.021632167
132.033,73,69,100,0.169118715,64,147,1.647649907,27.15241091,,1.754873625,0.803327125,1.754793033,0.801138851,,0.742050375,0.06127675,3,0.020425583
132.693,73,69,103,0.169231492,64,147,1.647649907,27.15241091,,1.752327375,0.8653505,1.752508765,0.870275678,,0.803327125,0.062023375,3,0.020674458
133.356,73,69,106,0.169344269,64,147,1.647649907,27.15241091,,1.75008825,0.92880025,1.750171965,0.93107332,,0.8653505,0.06344975,3,0.021149917
133.969,73,69,109,0.169457046,64,147,1.647649907,27.15241091,,1.748319625,0.99091075,1.747884489,0.979095752,,0.92880025,0.0621105,3,0.0207035
134.631,73,69,112,0.169569824,64,147,1.647649907,27.15241091,,1.745396,1.055850875,1.7454928,1.05847922,,0.99091075,0.064940125,3,0.021646708
135.292,73,69,115,0.169682601,64,147,1.647649907,27.15241091,,1.743785375,1.1158775,1.743282071,1.102211572,,1.055850875,0.060026625,3,0.020008875
135.956,73,69,118,0.169795378,64,147,1.647649907,27.15241091,,1.741842,1.176000875,1.741067778,1.154978888,,1.1158775,0.060123375,3,0.020041125
136.616,73,69,121,0.169908155,64,147,1.647649907,27.15241091,,1.73888625,1.240900625,1.738677576,1.235234627,,1.176000875,0.06489975,3,0.02163325
137.226,73,69,124,0.170020932,64,147,1.647649907,27.15241091,,1.736341125,1.3014015,1.736449381,1.304340907,,1.240900625,0.060500875,3,0.020166958
137.886,73,69,127,0.170133709,64,147,1.647649907,27.15241091,,1.735166875,1.36221025,1.734209847,1.336224625,,1.3014015,0.06080875,3,0.020269583
138.55,73,69,130,0.170246486,64,147,1.647649907,27.15241091,,1.732322,1.42567625,1.731872448,1.41346984,,1.36221025,0.063466,3,0.021155333
139.223,73,69,133,0.170359264,64,147,1.647649907,27.15241091,,1.7301495,1.486596,1.729628826,1.472458453,,1.42567625,0.06091975,3,0.020306583
139.885,73,69,136,0.170472041,64,147,1.647649907,27.15241091,,1.728728625,1.54895825,1.727332078,1.511038635,,1.486596,0.06236225,3,0.020787417
140.498,73,69,139,0.170584818,64,147,1.647649907,27.15241091,,1.72582025,1.608904375,1.725124314,1.590008028,,1.54895825,0.059946125,3,0.019982042
141.109,73,69,142,0.170697595,64,147,1.647649907,27.15241091,,1.723138375,1.669894125,1.722878114,1.6628274,,1.608904375,0.06098975,3,0.020329917
141.721,73,69,145,0.170810372,64,147,1.647649907,27.15241091,,1.721725375,1.733921875,1.720520026,1.701193756,,1.669894125,0.06402775,3,0.021342583
142.384,73,69,148,0.170923149,64,147,1.647649907,27.15241091,,1.719327375,1.7941515,1.718301821,1.766305238,,1.733921875,0.060229625,3,0.020076542
143.045,73,69,151,0.171035926,64,147,1.647649907,27.15241091,,1.716729,1.854277125,1.716087446,1.836857383,,1.7941515,0.060125625,3,0.020041875
143.719,73,69,154,0.171148703,64,147,1.647649907,27.15241091,,1.715482625,1.91574125,1.713823775,1.87069947,,1.854277125,0.061464125,3,0.020488042
144.381,73,69,157,0.171261481,64,147,1.647649907,27.15241091,,1.712783375,1.97650525,1.711585889,1.943990615,,1.91574125,0.060764,3,0.020254667
145.044,73,69,160,0.171374258,64,147,1.647649907,27.15241091,,1.709932375,2.038101375,1.709317356,2.021402138,,1.97650525,0.061596125,3,0.020532042
145.656,73,69,163,0.171487035,64,147,1.647649907,27.15241091,,1.708653875,2.097102,1.707144414,2.056116496,,2.038101375,0.059000625,3,0.019666875
146.317,73,69,166,0.171599812,64,147,1.647649907,27.15241091,,1.706455375,2.154467625,1.705031687,2.115811071,,2.097102,0.057365625,3,0.019121875
146.927,73,69,169,0.171712589,64,147,1.647649907,27.15241091,,1.70377275,2.216777625,1.702736863,2.188650807,,2.154467625,0.06231,3,0.02077
147.59,73,69,172,0.171825366,64,147,1.647649907,27.15241091,,1.7023145,2.276829125,1.700525218,2.228245811,,2.216777625,0.0600515,3,0.020017167
148.254,73,69,175,0.171938143,64,147,1.647649907,27.15241091,,1.699906,2.335375,1.698369024,2.293642392,,2.276829125,0.058545875,3,0.019515292
148.915,73,69,178,0.172050921,64,147,1.647649907,27.15241091,,1.697045875,2.3959085,1.696139627,2.371301681,,2.335375,0.0605335,3,0.020177833
149.586,73,69,181,0.172163698,64,147,1.647649907,27.15241091,,1.69567975,2.45449625,1.69398189,2.408395269,,2.3959085,0.05858775,3,0.01952925
150.247,73,69,184,0.172276475,64,147,1.647649907,27.15241091,,1.6934945,2.51552775,1.691734153,2.467730075,,2.45449625,0.0610315,3,0.020343833
150.855,73,69,187,0.172389252,64,147,1.647649907,27.15241091,,1.69090875,2.5735535,1.689597114,2.537939421,,2.51552775,0.05802575,3,0.019341917
151.466,73,69,190,0.172502029,64,147,1.647649907,27.15241091,,1.689412,2.63168775,1.687456079,2.578579792,,2.5735535,0.05813425,3,0.019378083
152.13,73,69,193,0.172614806,64,147,1.647649907,27.15241091,,1.686886625,2.692775125,1.685206284,2.647149812,,2.63168775,0.061087375,3,0.020362458
152.742,73,69,196,0.172727583,64,147,1.647649907,27.15241091,,1.68428175,2.750450625,1.683082145,2.717878448,,2.692775125,0.0576755,3,0.019225167
158.067,73,69,71,0.168028536,48,147,1.647649907,20.82091767,,1.77716675,0.55162375,1.777159415,0.551471025,,,,71,
158.679,73,69,76,0.168216498,48,147,1.647649907,20.82091767,,1.773366625,0.634096875,1.773198344,0.630593114,,0.55162375,0.082473125,5,0.016494625
159.288,73,69,81,0.16840446,48,147,1.647649907,20.82091767,,1.769223875,0.714660625,1.769328978,0.716848971,,0.634096875,0.08056375,5,0.01611275
159.947,73,69,86,0.168592422,48,147,1.647649907,20.82091767,,1.765398625,0.792825125,1.765574845,0.796494186,,0.714660625,0.0781645,5,0.0156329
160.561,73,69,91,0.168780384,48,147,1.647649907,20.82091767,,1.761387625,0.874502375,1.761651999,0.880006887,,0.792825125,0.08167725,5,0.01633545
161.172,73,69,96,0.168968346,48,147,1.647649907,20.82091767,,1.758061375,0.95544325,1.75776452,0.949262465,,0.874502375,0.080940875,5,0.016188175
161.847,73,69,101,0.169156307,48,147,1.647649907,20.82091767,,1.75470475,1.0342705,1.753978556,1.019150477,,0.95544325,0.07882725,5,0.01576545
162.507,73,69,106,0.169344269,48,147,1.647649907,20.82091767,,1.749894,1.1156695,1.750069074,1.119314707,,1.0342705,0.081399,5,0.0162798
163.169,73,69,111,0.169532231,48,147,1.647649907,20.82091767,,1.746074875,1.194056,1.746304279,1.198832394,,1.1156695,0.0783865,5,0.0156773
163.833,73,69,116,0.169720193,48,147,1.647649907,20.82091767,,1.742474875,1.27460425,1.742435657,1.273787698,,1.194056,0.08054825,5,0.01610965
164.442,73,69,121,0.169908155,48,147,1.647649907,20.82091767,,1.738838625,1.35446825,1.738599899,1.34949776,,1.27460425,0.079864,5,0.0159728
165.06,73,69,126,0.170096117,48,147,1.647649907,20.82091767,,1.73547075,1.432368875,1.734858439,1.419620008,,1.35446825,0.077900625,5,0.015580125
165.672,73,69,131,0.170284079,48,147,1.647649907,20.82091767,,1.732130125,1.5112025,1.731072169,1.489174886,,1.432368875,0.078833625,5,0.015766725
166.282,73,69,136,0.170472041,48,147,1.647649907,20.82091767,,1.728735625,1.58943725,1.727314662,1.559851491,,1.5112025,0.07823475,5,0.01564695
166.942,73,69,141,0.170660003,48,147,1.647649907,20.82091767,,1.724060375,1.6680545,1.723538783,1.657194486,,1.58943725,0.07861725,5,0.01572345
167.551,73,69,146,0.170847964,48,147,1.647649907,20.82091767,,1.7201555,1.746818125,1.719755875,1.738497567,,1.6680545,0.078763625,5,0.015752725
168.164,73,69,151,0.171035926,48,147,1.647649907,20.82091767,,1.71674025,1.8228735,1.71610304,1.809606206,,1.746818125,0.076055375,5,0.015211075
168.827,73,69,156,0.171223888,48,147,1.647649907,20.82091767,,1.713168375,1.901476,1.71232787,1.883975922,,1.8228735,0.0786025,5,0.0157205
169.44,73,69,161,0.17141185,48,147,1.647649907,20.82091767,,1.709690875,1.979561375,1.708577537,1.956380663,,1.901476,0.078085375,5,0.015617075
170.051,73,69,166,0.171599812,48,147,1.647649907,20.82091767,,1.706421625,2.0548,1.70496393,2.024449448,,1.979561375,0.075238625,5,0.015047725
170.712,73,69,171,0.171787774,48,147,1.647649907,20.82091767,,1.703068,2.132207,1.701246178,2.094274998,,2.0548,0.077407,5,0.0154814
171.375,73,69,176,0.171975736,48,147,1.647649907,20.82091767,,1.69903775,2.208334625,1.697589873,2.178188501,,2.132207,0.076127625,5,0.015225525
171.988,73,69,181,0.172163698,48,147,1.647649907,20.82091767,,1.69543775,2.28437125,1.693937939,2.253143805,,2.208334625,0.076036625,5,0.015207325
172.65,73,69,186,0.17235166,48,147,1.647649907,20.82091767,,1.691712625,2.36027825,1.69029223,2.330704326,,2.28437125,0.075907,5,0.0151814
173.258,73,69,191,0.172539622,48,147,1.647649907,20.82091767,,1.688274375,2.434870375,1.686709673,2.402291846,,2.36027825,0.074592125,5,0.014918425
173.869,73,69,196,0.172727583,48,147,1.647649907,20.82091767,,1.684250625,2.509924125,1.683104945,2.486070014,,2.434870375,0.07505375,5,0.01501075
174.48,73,69,201,0.172915545,48,147,1.647649907,20.82091767,,1.6809295,2.58448625,1.679523829,2.555218884,,2.509924125,0.074562125,5,0.014912425
175.142,73,69,206,0.173103507,48,147,1.647649907,20.82091767,,1.677619375,2.658168125,1.67598499,2.624138724,,2.58448625,0.073681875,5,0.014736375
175.754,73,69,211,0.173291469,48,147,1.647649907,20.82091767,,1.674190125,2.73300475,1.67239069,2.695538856,,2.658168125,0.074836625,5,0.014967325
181.651,73,69,39,0.16682558,32,147,1.647649907,14.48942443,,1.80095775,0.547390375,1.801993472,0.562397392,,,,39,
182.263,73,69,46,0.167088727,32,147,1.647649907,14.48942443,,1.796674,0.627596375,1.796457987,0.624466464,,0.547390375,0.080206,7,0.011458
182.874,73,69,53,0.167351873,32,147,1.647649907,14.48942443,,1.790484625,0.70655675,1.791008469,0.714146945,,0.627596375,0.078960375,7,0.011280054
183.533,73,69,60,0.16761502,32,147,1.647649907,14.48942443,,1.78475175,0.78656575,1.785486579,0.797213004,,0.70655675,0.080009,7,0.011429857
184.209,73,69,67,0.167878167,32,147,1.647649907,14.48942443,,1.78049675,0.86658125,1.779964241,0.858865505,,0.78656575,0.0800155,7,0.011430786
184.822,73,69,74,0.168141313,32,147,1.647649907,14.48942443,,1.774266375,0.945216,1.774537197,0.949140053,,0.86658125,0.07863475,7,0.011233536
185.483,73,69,81,0.16840446,32,147,1.647649907,14.48942443,,1.7689385,1.02299275,1.769169368,1.026337895,,0.945216,0.07777675,7,0.011110964
186.144,73,69,88,0.168667606,32,147,1.647649907,14.48942443,,1.76387825,1.101466125,1.763753461,1.099658005,,1.02299275,0.078473375,7,0.011210482
186.755,73,69,95,0.168930753,32,147,1.647649907,14.48942443,,1.758209125,1.177878375,1.758479804,1.181800363,,1.101466125,0.07641225,7,0.010916036
187.416,73,69,102,0.1691939,32,147,1.647649907,14.48942443,,1.753776125,1.25654475,1.753050577,1.246031982,,1.177878375,0.078666375,7,0.011238054
188.077,73,69,109,0.169457046,32,147,1.647649907,14.48942443,,1.74830525,1.333669125,1.747727773,1.325301812,,1.25654475,0.077124375,7,0.011017768
188.687,73,69,116,0.169720193,32,147,1.647649907,14.48942443,,1.7422815,1.411569625,1.742351403,1.412582482,,1.333669125,0.0779005,7,0.011128643
189.347,73,69,123,0.16998334,32,147,1.647649907,14.48942443,,1.737198,1.489510875,1.736972221,1.486239471,,1.411569625,0.07794125,7,0.011134464
190.006,73,69,130,0.170246486,32,147,1.647649907,14.48942443,,1.73233325,1.56458975,1.731790589,1.556726899,,1.489510875,0.075078875,7,0.010725554
190.677,73,69,137,0.170509633,32,147,1.647649907,14.48942443,,1.727279375,1.641847,1.726458614,1.629954639,,1.56458975,0.07725725,7,0.01103675
